Customer,Date Shipped,Product ID,Brand,Channel
9848079,1/11/18,677,White Whale,Direct
9848115,1/11/18,677,White Whale,Direct
9848169,1/11/18,677,White Whale,Direct
9848970,1/11/18,677,White Whale,Direct
9848979,1/11/18,677,White Whale,Direct
9849033,1/11/18,677,White Whale,Direct
9849114,1/11/18,494,Black Dog,Direct
9849744,1/11/18,677,White Whale,Partner
9849852,1/11/18,677,White Whale,Direct
9849933,1/11/18,677,White Whale,Direct
9849942,1/11/18,494,Black Dog,Direct
9851778,1/11/18,494,Black Dog,Direct
9852480,1/11/18,677,White Whale,Direct
9852615,1/11/18,494,Black Dog,Direct
9852642,1/11/18,968,White Whale,Direct
9852669,1/11/18,677,White Whale,Direct
9816741,1/19/18,1244,Orange Cat,Direct
9816642,2/8/18,17,White Whale,Direct
9821754,2/8/18,1202,Orange Cat,Direct
9825408,2/8/18,1202,Orange Cat,Direct
9829116,2/8/18,1202,Orange Cat,Direct
9836298,2/8/18,1202,Orange Cat,Direct
9847827,2/8/18,581,White Whale,Direct
9848970,2/9/18,1313,White Whale,Direct
9852480,2/9/18,1313,White Whale,Direct
9816741,2/10/18,1202,Orange Cat,Direct
9849744,2/15/18,1313,White Whale,Partner
9851778,2/15/18,239,Black Dog,Direct
9811116,2/16/18,1202,Orange Cat,Direct
9830169,2/16/18,1202,Orange Cat,Direct
9848115,2/16/18,1313,White Whale,Direct
9848169,2/16/18,1313,White Whale,Direct
9849852,2/16/18,1313,White Whale,Direct
9852669,2/16/18,1313,White Whale,Direct
9852615,2/17/18,395,Black Dog,Direct
9849114,2/23/18,239,Black Dog,Direct
9849933,2/23/18,581,White Whale,Direct
9848079,3/1/18,581,White Whale,Direct
9849033,3/1/18,581,White Whale,Direct
9825408,3/3/18,1304,Orange Cat,Direct
9836298,3/3/18,1304,Orange Cat,Direct
9847827,3/8/18,17,White Whale,Direct
9816642,3/9/18,377,White Whale,Direct
9811116,3/14/18,1304,Orange Cat,Direct
9830169,3/14/18,1304,Orange Cat,Direct
9848115,3/14/18,377,White Whale,Direct
9848169,3/14/18,377,White Whale,Direct
9849852,3/14/18,377,White Whale,Direct
9851778,3/14/18,1073,Black Dog,Direct
9849114,3/17/18,1073,Black Dog,Direct
9849933,3/17/18,548,White Whale,Direct
9852615,3/21/18,1073,Black Dog,Direct
9848079,3/30/18,548,White Whale,Direct
9849033,3/30/18,548,White Whale,Direct
9847827,4/6/18,377,White Whale,Direct
9816642,4/7/18,968,White Whale,Direct
9836298,4/11/18,1415,Orange Cat,Direct
9811116,4/13/18,1502,Orange Cat,Direct
9848115,4/13/18,581,White Whale,Direct
9848169,4/13/18,581,White Whale,Direct
9849852,4/13/18,581,White Whale,Direct
9851778,4/13/18,458,Black Dog,Direct
9849933,4/21/18,17,White Whale,Direct
9830169,4/25/18,1502,Orange Cat,Direct
9849114,4/25/18,446,Black Dog,Direct
9848079,4/28/18,17,White Whale,Direct
9823005,1/12/18,446,Black Dog,Partner
9823527,1/12/18,677,White Whale,Direct
9830943,1/12/18,677,White Whale,Direct
9831771,1/12/18,677,White Whale,Direct
9837351,1/12/18,968,White Whale,Direct
9850626,1/12/18,377,White Whale,Direct
9850752,1/12/18,446,Black Dog,Direct
9853461,1/12/18,377,White Whale,Direct
9854433,1/12/18,494,Black Dog,Direct
9854505,1/12/18,494,Black Dog,Direct
9855099,1/12/18,377,White Whale,Partner
9855126,1/12/18,377,White Whale,Direct
9855198,1/12/18,377,White Whale,Direct
9855990,1/12/18,494,Black Dog,Direct
9856116,1/12/18,494,Black Dog,Direct
9856944,1/12/18,494,Black Dog,Direct
9856989,1/12/18,377,White Whale,Direct
9857016,1/12/18,377,White Whale,Direct
9857232,1/12/18,377,White Whale,Direct
9857709,1/12/18,494,Black Dog,Direct
9857754,1/12/18,377,White Whale,Direct
9857853,1/12/18,494,Black Dog,Direct
9857907,1/12/18,377,White Whale,Direct
9857934,1/12/18,377,White Whale,Direct
9857997,1/12/18,494,Black Dog,Direct
9823005,2/8/18,323,Black Dog,Partner
9823527,2/8/18,1313,White Whale,Direct
9830943,2/8/18,581,White Whale,Direct
9837351,2/8/18,1313,White Whale,Direct
9857754,2/8/18,581,White Whale,Direct
9853461,2/9/18,1313,White Whale,Direct
9850626,2/10/18,581,White Whale,Direct
9850752,2/10/18,470,Black Dog,Direct
9854433,2/14/18,239,Black Dog,Direct
9857997,2/15/18,239,Black Dog,Direct
9837351,2/16/18,968,White Whale,Direct
9856989,2/16/18,1313,White Whale,Direct
9855990,2/17/18,239,Black Dog,Direct
9856116,2/17/18,239,Black Dog,Direct
9857934,2/21/18,581,White Whale,Direct
9857232,2/24/18,581,White Whale,Direct
9854505,2/27/18,239,Black Dog,Direct
9855099,2/28/18,581,White Whale,Partner
9855126,3/1/18,581,White Whale,Direct
9857016,3/1/18,581,White Whale,Direct
9837351,3/8/18,1388,White Whale,Direct
9856944,3/8/18,314,Black Dog,Direct
9823005,3/9/18,494,Black Dog,Partner
9823527,3/9/18,377,White Whale,Direct
9854433,3/9/18,1073,Black Dog,Direct
9850626,3/10/18,17,White Whale,Direct
9850752,3/10/18,1073,Black Dog,Direct
9856989,3/14/18,548,White Whale,Direct
9857997,3/14/18,1073,Black Dog,Direct
9855990,3/21/18,1073,Black Dog,Direct
9857934,3/21/18,548,White Whale,Direct
9854505,3/28/18,1073,Black Dog,Direct
9857232,3/28/18,548,White Whale,Direct
9857016,3/30/18,548,White Whale,Direct
9855099,3/31/18,1388,White Whale,Partner
9823005,4/7/18,239,Black Dog,Partner
9823527,4/7/18,17,White Whale,Direct
9850626,4/12/18,677,White Whale,Direct
9850752,4/12/18,458,Black Dog,Direct
9856944,4/13/18,1073,Black Dog,Direct
9856989,4/13/18,581,White Whale,Direct
9857997,4/13/18,458,Black Dog,Direct
9855990,4/17/18,446,Black Dog,Direct
9857934,4/19/18,17,White Whale,Direct
9855099,4/28/18,17,White Whale,Partner
9857016,4/28/18,17,White Whale,Direct
8711392,1/13/18,1304,Orange Cat,Direct
9842751,1/13/18,581,White Whale,Direct
9858816,1/13/18,377,White Whale,Direct
9858960,1/13/18,377,White Whale,Partner
9859023,1/13/18,377,White Whale,Direct
9859041,1/13/18,377,White Whale,Direct
9859707,1/13/18,377,White Whale,Direct
9859815,1/13/18,377,White Whale,Direct
9859914,1/13/18,377,White Whale,Direct
9860508,1/13/18,377,White Whale,Direct
9860571,1/13/18,377,White Whale,Direct
9860580,1/13/18,494,Black Dog,Direct
9860625,1/13/18,377,White Whale,Direct
9860715,1/13/18,377,White Whale,Direct
9860742,1/13/18,494,Black Dog,Direct
9860769,1/13/18,377,White Whale,Direct
9861381,1/13/18,494,Black Dog,Direct
9861678,1/13/18,377,White Whale,Direct
9861705,1/13/18,377,White Whale,Partner
9862227,1/13/18,494,Black Dog,Direct
9862290,1/13/18,377,White Whale,Direct
9863145,1/13/18,377,White Whale,Direct
9863217,1/13/18,377,White Whale,Direct
9863451,1/13/18,494,Black Dog,Direct
9864180,1/13/18,377,White Whale,Direct
9864198,1/13/18,377,White Whale,Direct
9864261,1/13/18,377,White Whale,Direct
9864288,1/13/18,377,White Whale,Direct
9864315,1/13/18,377,White Whale,Direct
9864351,1/13/18,377,White Whale,Direct
9864396,1/13/18,377,White Whale,Direct
9864432,1/13/18,377,White Whale,Direct
9861381,2/1/18,494,Black Dog,Direct
8711392,2/2/18,1202,Orange Cat,Direct
9859041,2/2/18,1313,White Whale,Direct
9860580,2/7/18,239,Black Dog,Direct
9842751,2/8/18,17,White Whale,Direct
9863217,2/8/18,1313,White Whale,Direct
9860571,2/9/18,1313,White Whale,Direct
9864432,2/9/18,581,White Whale,Direct
9859023,2/13/18,1313,White Whale,Direct
9860742,2/14/18,239,Black Dog,Direct
9863451,2/14/18,239,Black Dog,Direct
9864180,2/14/18,581,White Whale,Direct
9858960,2/15/18,1313,White Whale,Partner
9861705,2/15/18,1313,White Whale,Partner
9859707,2/16/18,1313,White Whale,Direct
9862290,2/21/18,581,White Whale,Direct
9860508,2/23/18,581,White Whale,Direct
9860769,2/23/18,581,White Whale,Direct
9861381,2/23/18,470,Black Dog,Direct
9864198,2/23/18,581,White Whale,Direct
9864288,2/24/18,581,White Whale,Direct
9858816,3/1/18,581,White Whale,Direct
9860715,3/1/18,581,White Whale,Direct
9861678,3/1/18,581,White Whale,Direct
9864315,3/1/18,581,White Whale,Direct
9860571,3/3/18,548,White Whale,Direct
9863217,3/3/18,548,White Whale,Direct
8711392,3/6/18,1145,Orange Cat,Direct
9860580,3/6/18,1073,Black Dog,Direct
9842751,3/9/18,377,White Whale,Direct
9863451,3/9/18,1073,Black Dog,Direct
9859023,3/10/18,548,White Whale,Direct
9864432,3/10/18,548,White Whale,Direct
9864180,3/13/18,17,White Whale,Direct
9858960,3/14/18,548,White Whale,Partner
9861705,3/14/18,548,White Whale,Partner
9864198,3/14/18,548,White Whale,Direct
9860508,3/17/18,548,White Whale,Direct
9860769,3/17/18,548,White Whale,Direct
9864288,3/24/18,548,White Whale,Direct
9861381,3/28/18,1073,Black Dog,Direct
9860715,3/30/18,548,White Whale,Direct
9861678,3/30/18,548,White Whale,Direct
9864315,3/30/18,548,White Whale,Direct
9858816,3/31/18,1388,White Whale,Direct
8711392,4/4/18,1415,Orange Cat,Direct
9860580,4/4/18,458,Black Dog,Direct
9842751,4/7/18,968,White Whale,Direct
9860571,4/7/18,17,White Whale,Direct
9863217,4/7/18,17,White Whale,Direct
9863451,4/11/18,458,Black Dog,Direct
9864432,4/11/18,17,White Whale,Direct
9858960,4/13/18,581,White Whale,Partner
9861705,4/13/18,581,White Whale,Partner
9864198,4/13/18,17,White Whale,Direct
9860508,4/21/18,17,White Whale,Direct
9860769,4/21/18,17,White Whale,Direct
9861381,4/27/18,446,Black Dog,Direct
9858816,4/28/18,17,White Whale,Direct
9860715,4/28/18,17,White Whale,Direct
9861678,4/28/18,17,White Whale,Direct
9864315,4/28/18,17,White Whale,Direct
9850914,1/16/18,548,White Whale,Direct
9851490,1/16/18,548,White Whale,Direct
9853218,1/16/18,968,White Whale,Direct
9870624,1/16/18,377,White Whale,Direct
9850914,2/8/18,17,White Whale,Direct
9851490,2/8/18,581,White Whale,Direct
9853218,2/8/18,1313,White Whale,Direct
9870624,2/14/18,581,White Whale,Direct
9850914,3/9/18,377,White Whale,Direct
9870624,3/13/18,548,White Whale,Direct
9870624,4/12/18,17,White Whale,Direct
8711480,1/17/18,1244,Orange Cat,Direct
8713648,1/17/18,1244,Orange Cat,Direct
8713792,1/17/18,1244,Orange Cat,Direct
8715248,1/17/18,1244,Orange Cat,Direct
8715336,1/17/18,1244,Orange Cat,Direct
8716240,1/17/18,1244,Orange Cat,Direct
8717872,1/17/18,1244,Orange Cat,Direct
8717904,1/17/18,1244,Orange Cat,Direct
8717920,1/17/18,1304,Orange Cat,Direct
8718408,1/17/18,1244,Orange Cat,Direct
8719472,1/17/18,1244,Orange Cat,Direct
9812043,1/17/18,1244,Orange Cat,Direct
9813087,1/17/18,1244,Orange Cat,Direct
9818424,1/17/18,1244,Orange Cat,Direct
9820017,1/17/18,1244,Orange Cat,Direct
9820044,1/17/18,1244,Orange Cat,Direct
9830871,1/17/18,1244,Orange Cat,Direct
9831609,1/17/18,1244,Orange Cat,Direct
9833409,1/17/18,1244,Orange Cat,Direct
9837000,1/17/18,1244,Orange Cat,Direct
9837135,1/17/18,1244,Orange Cat,Direct
9838179,1/17/18,1244,Orange Cat,Direct
9838809,1/17/18,968,White Whale,Direct
9842580,1/17/18,1244,Orange Cat,Direct
9842841,1/17/18,1244,Orange Cat,Direct
9847899,1/17/18,1244,Orange Cat,Direct
9849834,1/17/18,1244,Orange Cat,Direct
9851643,1/17/18,677,White Whale,Direct
9851733,1/17/18,494,Black Dog,Direct
9852705,1/17/18,1244,Orange Cat,Direct
9853326,1/17/18,494,Black Dog,Partner
9854208,1/17/18,1244,Orange Cat,Direct
9855144,1/17/18,377,White Whale,Direct
9856062,1/17/18,1244,Orange Cat,Direct
9858708,1/17/18,377,White Whale,Direct
9858762,1/17/18,1244,Orange Cat,Direct
9858915,1/17/18,1304,Orange Cat,Direct
9860526,1/17/18,377,White Whale,Direct
9862641,1/17/18,494,Black Dog,Direct
9863136,1/17/18,1244,Orange Cat,Direct
9864018,1/17/18,1244,Orange Cat,Direct
9864387,1/17/18,377,White Whale,Direct
9865026,1/17/18,377,White Whale,Direct
9865098,1/17/18,377,White Whale,Direct
9865107,1/17/18,494,Black Dog,Direct
9865134,1/17/18,377,White Whale,Direct
9865152,1/17/18,377,White Whale,Direct
9865179,1/17/18,494,Black Dog,Direct
9865233,1/17/18,377,White Whale,Direct
9865278,1/17/18,377,White Whale,Direct
9865314,1/17/18,377,White Whale,Direct
9865323,1/17/18,377,White Whale,Direct
9865845,1/17/18,377,White Whale,Direct
9865854,1/17/18,377,White Whale,Direct
9865971,1/17/18,377,White Whale,Partner
9866196,1/17/18,377,White Whale,Direct
9866214,1/17/18,494,Black Dog,Direct
9866736,1/17/18,581,White Whale,Direct
9866772,1/17/18,377,White Whale,Direct
9866781,1/17/18,1244,Orange Cat,Direct
9867024,1/17/18,377,White Whale,Direct
9867618,1/17/18,377,White Whale,Direct
9867663,1/17/18,377,White Whale,Direct
9867681,1/17/18,1244,Orange Cat,Direct
9867699,1/17/18,377,White Whale,Direct
9867996,1/17/18,377,White Whale,Direct
9868509,1/17/18,377,White Whale,Direct
9868626,1/17/18,1244,Orange Cat,Direct
9868752,1/17/18,377,White Whale,Direct
9868923,1/17/18,377,White Whale,Direct
9869463,1/17/18,377,White Whale,Direct
9869490,1/17/18,377,White Whale,Direct
9869535,1/17/18,377,White Whale,Direct
9869589,1/17/18,377,White Whale,Direct
9869598,1/17/18,377,White Whale,Direct
9869607,1/17/18,377,White Whale,Direct
9869814,1/17/18,377,White Whale,Direct
9870327,1/17/18,377,White Whale,Direct
9870417,1/17/18,1244,Orange Cat,Direct
9870507,1/17/18,1244,Orange Cat,Direct
9870687,1/17/18,494,Black Dog,Direct
9871407,1/17/18,377,White Whale,Direct
9871479,1/17/18,377,White Whale,Direct
9871569,1/17/18,377,White Whale,Direct
9871623,1/17/18,581,White Whale,Direct
9871641,1/17/18,494,Black Dog,Direct
9872109,1/17/18,377,White Whale,Direct
9872289,1/17/18,377,White Whale,Direct
9872424,1/17/18,377,White Whale,Direct
9872487,1/17/18,377,White Whale,Direct
9873000,1/17/18,494,Black Dog,Direct
9873054,1/17/18,1244,Orange Cat,Direct
9873207,1/17/18,1244,Orange Cat,Direct
9873234,1/17/18,494,Black Dog,Direct
9873270,1/17/18,377,White Whale,Direct
9873315,1/17/18,377,White Whale,Direct
9873324,1/17/18,377,White Whale,Direct
9873360,1/17/18,494,Black Dog,Direct
9873387,1/17/18,377,White Whale,Direct
9873396,1/17/18,1244,Orange Cat,Direct
9873963,1/17/18,377,White Whale,Direct
9874026,1/17/18,494,Black Dog,Direct
9874089,1/17/18,377,White Whale,Partner
9874125,1/17/18,377,White Whale,Direct
9874287,1/17/18,494,Black Dog,Direct
9874296,1/17/18,377,White Whale,Direct
9874314,1/17/18,377,White Whale,Direct
9874935,1/17/18,377,White Whale,Direct
9874971,1/17/18,377,White Whale,Direct
9875016,1/17/18,377,White Whale,Direct
9875043,1/17/18,1244,Orange Cat,Direct
9875106,1/17/18,677,White Whale,Direct
9875160,1/17/18,677,White Whale,Direct
9875205,1/17/18,1244,Orange Cat,Direct
9875736,1/17/18,494,Black Dog,Partner
9875844,1/17/18,377,White Whale,Direct
9875925,1/17/18,377,White Whale,Direct
9875970,1/17/18,377,White Whale,Direct
9876123,1/17/18,377,White Whale,Direct
9876132,1/17/18,377,White Whale,Direct
9876618,1/17/18,494,Black Dog,Direct
9876663,1/17/18,494,Black Dog,Direct
9876672,1/17/18,377,White Whale,Direct
9876690,1/17/18,377,White Whale,Direct
9876744,1/17/18,494,Black Dog,Direct
9876906,1/17/18,1244,Orange Cat,Direct
9876960,1/17/18,377,White Whale,Direct
9876987,1/17/18,377,White Whale,Direct
9877500,1/17/18,377,White Whale,Direct
9877608,1/17/18,377,White Whale,Direct
9877770,1/17/18,1244,Orange Cat,Direct
9878400,1/17/18,494,Black Dog,Direct
9878535,1/17/18,377,White Whale,Direct
9878562,1/17/18,377,White Whale,Direct
9878760,1/17/18,1244,Orange Cat,Direct
9879318,1/17/18,1244,Orange Cat,Direct
9879336,1/17/18,1244,Orange Cat,Direct
9879408,1/17/18,1244,Orange Cat,Direct
9879444,1/17/18,377,White Whale,Direct
9879615,1/17/18,377,White Whale,Direct
9879633,1/17/18,377,White Whale,Direct
9880326,1/17/18,377,White Whale,Direct
9880362,1/17/18,377,White Whale,Direct
9880389,1/17/18,494,Black Dog,Direct
9880443,1/17/18,1244,Orange Cat,Direct
9880560,1/17/18,494,Black Dog,Direct
9880623,1/17/18,377,White Whale,Direct
9880632,1/17/18,1244,Orange Cat,Direct
9881100,1/17/18,494,Black Dog,Direct
9881262,1/17/18,377,White Whale,Direct
9881298,1/17/18,377,White Whale,Direct
9881334,1/17/18,377,White Whale,Direct
9881451,1/17/18,377,White Whale,Partner
9881532,1/17/18,377,White Whale,Direct
9882090,1/17/18,377,White Whale,Direct
9882171,1/17/18,377,White Whale,Direct
9882216,1/17/18,494,Black Dog,Direct
9882279,1/17/18,377,White Whale,Direct
9882297,1/17/18,377,White Whale,Direct
9882315,1/17/18,377,White Whale,Direct
9882378,1/17/18,494,Black Dog,Direct
9882432,1/17/18,494,Black Dog,Direct
9882945,1/17/18,494,Black Dog,Direct
9883044,1/17/18,377,White Whale,Direct
9883197,1/17/18,377,White Whale,Direct
9883818,1/17/18,377,White Whale,Direct
9883890,1/17/18,377,White Whale,Direct
9883899,1/17/18,494,Black Dog,Partner
9884115,1/17/18,1244,Orange Cat,Direct
9884223,1/17/18,377,White Whale,Direct
9884241,1/17/18,1244,Orange Cat,Direct
9884898,1/17/18,494,Black Dog,Direct
9884925,1/17/18,494,Black Dog,Direct
9885006,1/17/18,377,White Whale,Direct
9885051,1/17/18,377,White Whale,Direct
9885600,1/17/18,1244,Orange Cat,Direct
9885627,1/17/18,377,White Whale,Direct
9885753,1/17/18,377,White Whale,Direct
9885780,1/17/18,377,White Whale,Direct
9885789,1/17/18,377,White Whale,Direct
9885798,1/17/18,377,White Whale,Direct
9885807,1/17/18,377,White Whale,Direct
9885816,1/17/18,494,Black Dog,Direct
9885897,1/17/18,377,White Whale,Direct
9885906,1/17/18,1244,Orange Cat,Direct
9886635,1/17/18,377,White Whale,Direct
9886761,1/17/18,377,White Whale,Direct
9887418,1/17/18,494,Black Dog,Direct
9887454,1/17/18,1244,Orange Cat,Direct
9887526,1/17/18,1244,Orange Cat,Direct
9887616,1/17/18,377,White Whale,Direct
9887634,1/17/18,494,Black Dog,Direct
9887670,1/17/18,377,White Whale,Direct
9887841,1/17/18,1244,Orange Cat,Direct
9888417,1/17/18,377,White Whale,Direct
8715248,1/27/18,1244,Orange Cat,Direct
9865278,2/2/18,581,White Whale,Direct
9869598,2/2/18,1313,White Whale,Direct
9869607,2/2/18,1313,White Whale,Direct
8719472,2/7/18,1202,Orange Cat,Direct
9855144,2/7/18,1313,White Whale,Direct
9869463,2/7/18,1313,White Whale,Direct
8715336,2/8/18,1202,Orange Cat,Direct
9853326,2/8/18,395,Black Dog,Partner
9864018,2/8/18,1202,Orange Cat,Direct
9871407,2/8/18,581,White Whale,Direct
9882279,2/8/18,581,White Whale,Direct
9883818,2/8/18,581,White Whale,Direct
9885600,2/8/18,1202,Orange Cat,Direct
9851643,2/9/18,1313,White Whale,Direct
9865026,2/9/18,1313,White Whale,Direct
9865152,2/9/18,1313,White Whale,Direct
9865323,2/9/18,1313,White Whale,Direct
9870327,2/9/18,1313,White Whale,Direct
9871623,2/9/18,968,White Whale,Direct
9871641,2/9/18,239,Black Dog,Direct
9873963,2/9/18,1313,White Whale,Direct
9874125,2/9/18,1313,White Whale,Direct
9874287,2/9/18,239,Black Dog,Direct
9874296,2/9/18,1313,White Whale,Direct
9876663,2/9/18,239,Black Dog,Direct
9881100,2/9/18,239,Black Dog,Direct
9882171,2/9/18,1313,White Whale,Direct
9883044,2/9/18,1313,White Whale,Direct
9883197,2/9/18,1313,White Whale,Direct
9885789,2/9/18,1313,White Whale,Direct
9885807,2/9/18,1313,White Whale,Direct
9885816,2/9/18,239,Black Dog,Direct
9867663,2/10/18,1313,White Whale,Direct
9873054,2/10/18,1202,Orange Cat,Direct
9873315,2/10/18,1313,White Whale,Direct
9880623,2/10/18,1313,White Whale,Direct
9880632,2/10/18,1202,Orange Cat,Direct
9858915,2/13/18,1202,Orange Cat,Direct
9856062,2/14/18,1202,Orange Cat,Direct
9874026,2/14/18,239,Black Dog,Direct
9885006,2/14/18,581,White Whale,Direct
9842841,2/15/18,1202,Orange Cat,Direct
9865971,2/15/18,1313,White Whale,Partner
9873396,2/15/18,1202,Orange Cat,Direct
9875844,2/15/18,548,White Whale,Direct
9847899,2/16/18,1202,Orange Cat,Direct
9852705,2/16/18,1202,Orange Cat,Direct
9858762,2/16/18,1202,Orange Cat,Direct
9865134,2/16/18,1313,White Whale,Direct
9865845,2/16/18,1313,White Whale,Direct
9866196,2/16/18,1313,White Whale,Direct
9869490,2/16/18,1313,White Whale,Direct
9869535,2/16/18,1313,White Whale,Direct
9871479,2/16/18,1313,White Whale,Direct
9871569,2/16/18,1313,White Whale,Direct
9872487,2/16/18,581,White Whale,Direct
9873234,2/16/18,239,Black Dog,Direct
9873324,2/16/18,1313,White Whale,Direct
9874935,2/16/18,1313,White Whale,Direct
9876987,2/16/18,1313,White Whale,Direct
9877608,2/16/18,1313,White Whale,Direct
9878535,2/16/18,1313,White Whale,Direct
9879318,2/16/18,1202,Orange Cat,Direct
9879336,2/16/18,1202,Orange Cat,Direct
9879444,2/16/18,1313,White Whale,Direct
9888417,2/16/18,1313,White Whale,Direct
8716240,2/17/18,1145,Orange Cat,Direct
9854208,2/17/18,1145,Orange Cat,Direct
9865098,2/17/18,581,White Whale,Direct
9865107,2/17/18,239,Black Dog,Direct
9865179,2/17/18,239,Black Dog,Direct
9865854,2/17/18,581,White Whale,Direct
9866772,2/17/18,581,White Whale,Direct
9866781,2/17/18,1145,Orange Cat,Direct
9867681,2/17/18,1145,Orange Cat,Direct
9868626,2/17/18,1145,Orange Cat,Direct
9868752,2/17/18,581,White Whale,Direct
9872109,2/17/18,581,White Whale,Direct
9876618,2/17/18,239,Black Dog,Direct
9880362,2/17/18,581,White Whale,Direct
9881334,2/17/18,581,White Whale,Direct
9882432,2/17/18,239,Black Dog,Direct
9883899,2/17/18,239,Black Dog,Partner
9885753,2/17/18,581,White Whale,Direct
9885897,2/17/18,581,White Whale,Direct
9885906,2/17/18,1145,Orange Cat,Direct
9887670,2/17/18,581,White Whale,Direct
9837135,2/21/18,1145,Orange Cat,Direct
9874971,2/21/18,968,White Whale,Direct
9877500,2/22/18,581,White Whale,Direct
